date,rank,level,xp
2015-03-28,29535,99,14456889
2015-03-29,29579,99,14456889
2015-03-30,29628,99,14457006
2015-03-31,29663,99,14457006
2015-04-01,29711,99,14457006
2015-04-02,29769,99,14457006
2015-04-04,29867,99,14457006
2015-04-05,29914,99,14457006
2015-04-06,29960,99,14457006
2015-04-07,30010,99,14457006
2015-04-08,30058,99,14457006
2015-04-09,30111,99,14457006
2015-04-10,30145,99,14457006
2015-04-11,30190,99,14457006
2015-04-12,30219,99,14457006
2015-04-13,30241,99,14457006
2015-04-14,30259,99,14457006
2015-04-16,30332,99,14457006
2015-04-17,30353,99,14457006
2015-04-18,30375,99,14457006
2015-04-19,30395,99,14457006
2015-04-20,30410,99,14457006
2015-04-21,30424,99,14457006
2015-04-22,30441,99,14457006
2015-04-23,30470,99,14457006
2015-04-24,30489,99,14457006
2015-04-25,30528,99,14457006
2015-04-26,30552,99,14457006
2015-04-28,30611,99,14457006
2015-04-29,30653,99,14457006
2015-04-30,30686,99,14457006
2015-05-01,30728,99,14457006
2015-05-02,30787,99,14457006
2015-05-03,30834,99,14457006
2015-05-04,30864,99,14457006
2015-05-05,30903,99,14457006
2015-05-06,30947,99,14457006
2015-05-07,30990,99,14457006
2015-05-08,31037,99,14457006
2015-05-09,31085,99,14457006
2015-05-11,31168,99,14457006
2015-05-12,31191,99,14457006
2015-05-13,31235,99,14457006
2015-05-14,31268,99,14457006
2015-05-15,31301,99,14457006
2015-05-16,31347,99,14457006
2015-05-17,31386,99,14457006
2015-05-18,31436,99,14457006
2015-05-19,31472,99,14457006
2015-05-21,31542,99,14457006
2015-05-23,31617,99,14457006
2015-05-24,31639,99,14457006
2015-05-25,31673,99,14457006
2015-05-27,31763,99,14457006
2015-05-28,31798,99,14457006
2015-05-29,31833,99,14457006
2015-05-30,31879,99,14457006
2015-05-31,31914,99,14457006
2015-06-02,32033,99,14457006
2015-06-03,32080,99,14457006
2015-06-04,32119,99,14457006
2015-06-05,32148,99,14457006
2015-06-06,32198,99,14457006
2015-06-08,32275,99,14457006
2015-06-09,32310,99,14457006
2015-06-10,32341,99,14457006
2015-06-11,32385,99,14457006
2015-06-12,32424,99,14457006
2015-06-13,32454,99,14457006
2015-06-15,32565,99,14457006
2015-06-16,32615,99,14457006
2015-06-17,32665,99,14457006
2015-06-18,32707,99,14457006
2015-06-19,32737,99,14457006
2015-06-20,32773,99,14457006
2015-06-21,32815,99,14457006
2015-06-22,32815,99,14457006
2015-06-23,32815,99,14457006
2015-06-24,32815,99,14457006
2015-06-26,32815,99,14457006
2015-06-27,32815,99,14457006
2015-06-28,32815,99,14457006
2015-06-29,32815,99,14457006
2015-06-30,32815,99,14457006
2015-07-02,32815,99,14457006
2015-07-03,32815,99,14457006
2015-07-04,32815,99,14457006
2015-07-05,32815,99,14457006
2015-07-06,32815,99,14457006
2015-07-07,32815,99,14457006
2015-07-08,32815,99,14457006
2015-07-09,32815,99,14457006
2015-07-10,32815,99,14457006
2015-07-11,32815,99,14457006
2015-07-12,32815,99,14457006
2015-07-13,32815,99,14457006
2015-07-14,32815,99,14457006
2015-07-15,32815,99,14457006
2015-07-16,32815,99,14457006
2015-07-17,33897,99,14457171
2015-07-18,33706,99,14467787
2015-07-19,33604,99,14475552
2015-07-20,33528,99,14481212
2015-07-21,33578,99,14481212
2015-07-22,33616,99,14481311
2015-07-24,33638,99,14484376
2015-07-25,33617,99,14487027
2015-07-26,33653,99,14488017
2015-07-27,33691,99,14488142
2015-07-30,33820,99,14488217
2015-07-31,33876,99,14488505
2015-08-01,33656,99,14501464
2015-08-02,33715,99,14501464
2015-08-04,33717,99,14506932
2015-08-05,33762,99,14506932
2015-08-06,33484,99,14524569
2015-08-07,33515,99,14524578
2015-08-09,33600,99,14524578
2015-08-10,33649,99,14524578
2015-08-11,33710,99,14524578
2015-08-12,33773,99,14524578
2015-08-13,33799,99,14524578
2015-08-15,33879,99,14524578
2015-08-16,33903,99,14524578
2015-08-17,33953,99,14524578
2015-08-18,33985,99,14524578
2015-08-19,34030,99,14524578
2015-08-20,34086,99,14524578
2015-08-22,34148,99,14524605
2015-08-23,34179,99,14525629
2015-08-24,34218,99,14525697
2015-08-25,32767,99,14615697
2015-08-26,32866,99,14615697
2015-08-27,32937,99,14615697
2015-08-28,32979,99,14615697
2015-08-29,33026,99,14615697
2015-08-30,33075,99,14615697
2015-08-31,33125,99,14615697
2015-09-01,33178,99,14615697
2015-09-02,33247,99,14615697
2015-09-03,33281,99,14615697
2015-09-04,33341,99,14615697
2015-09-05,33386,99,14615697
2015-09-06,33438,99,14615697
2015-09-07,33479,99,14615697
2015-09-08,33531,99,14615697
2015-09-09,33566,99,14615742
2015-09-10,33549,99,14618731
2015-09-11,33586,99,14618731
2015-09-12,33632,99,14618731
2015-09-14,33706,99,14618731
2015-09-15,33735,99,14618731
2015-09-16,33783,99,14618731
2015-09-18,33862,99,14618731
2015-09-19,33912,99,14618731
2015-09-20,33960,99,14618731
2015-09-21,34003,99,14618731
2015-09-22,34037,99,14618731
2015-09-23,34073,99,14618731
2015-09-24,34112,99,14618731
2015-09-25,34153,99,14618731
2015-09-26,34228,99,14620371
2015-09-27,34270,99,14625209
2015-09-28,34258,99,14633362
2015-09-29,34305,99,14633410
2015-09-30,34340,99,14633410
2015-10-01,34409,99,14633410
2015-10-02,34465,99,14633410
2015-10-03,34492,99,14633410
2015-10-04,34535,99,14633410
2015-10-05,34588,99,14633410
2015-10-06,34630,99,14633410
2015-10-07,34659,99,14633410
2015-10-08,34696,99,14633410
2015-10-09,34734,99,14633410
2015-10-10,34766,99,14633410
2015-10-11,34798,99,14633410
2015-10-13,34851,99,14633410
2015-10-14,34881,99,14633410
2015-10-15,34924,99,14633410
2015-10-16,34963,99,14633410
2015-10-17,34987,99,14633410
2015-10-18,35031,99,14633410
2015-10-19,35087,99,14633410
2015-10-20,35122,99,14633410
2015-10-21,35180,99,14633410
2015-10-22,35246,99,14633410
2015-10-23,35325,99,14633410
2015-10-24,35486,99,14633410
2015-10-25,35699,99,14633410
2015-10-26,35792,99,14633410
2015-10-27,35878,99,14633410
2015-10-28,35956,99,14633410
2015-10-29,36045,99,14633410
2015-10-30,36123,99,14633410
2015-10-31,36171,99,14633410
2015-11-02,36390,99,14633410
2015-11-03,36445,99,14633410
2015-11-05,36567,99,14633410
